geo_level,geo_code,geo_version,name,variable_1,variable_2,value
municipality,EC129,,Raymond Mhlaba,R 1228801 - R 2457600,Male,56
municipality,EC129,,Raymond Mhlaba,R 153601 - R 307200,Female,830
municipality,EC129,,Raymond Mhlaba,R 153601 - R 307200,Male,1385
municipality,EC129,,Raymond Mhlaba,R 19201 - R 38400,Female,4355
municipality,EC129,,Raymond Mhlaba,R 19201 - R 38400,Male,9233
municipality,EC129,,Raymond Mhlaba,R 307201 - R 614400,Female,458
municipality,EC129,,Raymond Mhlaba,R 307201 - R 614400,Male,636
municipality,EC129,,Raymond Mhlaba,R 38401 - R 76800,Female,1978
municipality,EC129,,Raymond Mhlaba,R 38401 - R 76800,Male,3640
municipality,EC129,,Raymond Mhlaba,R 4801 - R 9600,Female,1407
municipality,EC129,,Raymond Mhlaba,R 4801 - R 9600,Male,3732
municipality,EC129,,Raymond Mhlaba,R 614401- R 1228800,Female,86
municipality,EC129,,Raymond Mhlaba,R 614401- R 1228800,Male,115
municipality,EC129,,Raymond Mhlaba,R 76801 - R 153600,Female,1205
municipality,EC129,,Raymond Mhlaba,R 76801 - R 153600,Male,2239
municipality,EC129,,Raymond Mhlaba,R 9601 - R 19200,Female,5019
municipality,EC129,,Raymond Mhlaba,R 9601 - R 19200,Male,11140
municipality,EC129,,Raymond Mhlaba,R2457601 or more,Female,33
municipality,EC129,,Raymond Mhlaba,R2457601 or more,Male,49
municipality,NC075,,Renosterberg,No income,Female,110
municipality,NC075,,Renosterberg,No income,Male,265
municipality,NC075,,Renosterberg,R 1 - R 4800,Female,66
municipality,NC075,,Renosterberg,R 1 - R 4800,Male,57
municipality,NC075,,Renosterberg,R 1228801 - R 2457600,Female,1
municipality,NC075,,Renosterberg,R 1228801 - R 2457600,Male,7
municipality,NC075,,Renosterberg,R 153601 - R 307200,Female,50
municipality,NC075,,Renosterberg,R 153601 - R 307200,Male,151
municipality,NC075,,Renosterberg,R 19201 - R 38400,Female,270
municipality,NC075,,Renosterberg,R 19201 - R 38400,Male,482
municipality,NC075,,Renosterberg,R 307201 - R 614400,Female,9
municipality,NC075,,Renosterberg,R 307201 - R 614400,Male,46
municipality,NC075,,Renosterberg,R 38401 - R 76800,Female,135
municipality,NC075,,Renosterberg,R 38401 - R 76800,Male,298
municipality,NC075,,Renosterberg,R 4801 - R 9600,Female,105
municipality,NC075,,Renosterberg,R 4801 - R 9600,Male,99
municipality,NC075,,Renosterberg,R 614401- R 1228800,Female,2
municipality,NC075,,Renosterberg,R 614401- R 1228800,Male,18
municipality,NC075,,Renosterberg,R 76801 - R 153600,Female,71
municipality,NC075,,Renosterberg,R 76801 - R 153600,Male,201
municipality,NC075,,Renosterberg,R 9601 - R 19200,Female,296
municipality,NC075,,Renosterberg,R 9601 - R 19200,Male,469
municipality,NC075,,Renosterberg,R2457601 or more,Female,2
municipality,NC075,,Renosterberg,R2457601 or more,Male,8
municipality,KZN227,,Richmond,No income,Female,1869
municipality,KZN227,,Richmond,No income,Male,716
municipality,KZN227,,Richmond,R 1 - R 4800,Female,814
municipality,KZN227,,Richmond,R 1 - R 4800,Male,482
municipality,KZN227,,Richmond,R 1228801 - R 2457600,Female,23
municipality,KZN227,,Richmond,R 1228801 - R 2457600,Male,5
municipality,KZN227,,Richmond,R 153601 - R 307200,Female,497
municipality,KZN227,,Richmond,R 153601 - R 307200,Male,185
municipality,KZN227,,Richmond,R 19201 - R 38400,Female,3926
municipality,KZN227,,Richmond,R 19201 - R 38400,Male,1981
municipality,KZN227,,Richmond,R 307201 - R 614400,Female,319
municipality,KZN227,,Richmond,R 307201 - R 614400,Male,100
municipality,KZN227,,Richmond,R 38401 - R 76800,Female,1725
municipality,KZN227,,Richmond,R 38401 - R 76800,Male,788
municipality,KZN227,,Richmond,R 4801 - R 9600,Female,1798
municipality,KZN227,,Richmond,R 4801 - R 9600,Male,1008
municipality,KZN227,,Richmond,R 614401- R 1228800,Female,56
municipality,KZN227,,Richmond,R 614401- R 1228800,Male,12
municipality,KZN227,,Richmond,R 76801 - R 153600,Female,762
municipality,KZN227,,Richmond,R 76801 - R 153600,Male,316
municipality,KZN227,,Richmond,R 9601 - R 19200,Female,4994
municipality,KZN227,,Richmond,R 9601 - R 19200,Male,2549
municipality,KZN227,,Richmond,R2457601 or more,Female,12
municipality,KZN227,,Richmond,R2457601 or more,Male,3
municipality,NC061,,Richtersveld,No income,Female,269
municipality,NC061,,Richtersveld,No income,Male,370
municipality,NC061,,Richtersveld,R 1 - R 4800,Female,31
municipality,NC061,,Richtersveld,R 1 - R 4800,Male,78
municipality,NC061,,Richtersveld,R 1228801 - R 2457600,Female,6
municipality,NC061,,Richtersveld,R 1228801 - R 2457600,Male,9
municipality,NC061,,Richtersveld,R 153601 - R 307200,Female,301
municipality,NC061,,Richtersveld,R 153601 - R 307200,Male,373
municipality,NC061,,Richtersveld,R 19201 - R 38400,Female,363
municipality,NC061,,Richtersveld,R 19201 - R 38400,Male,644
municipality,NC061,,Richtersveld,R 307201 - R 614400,Female,102
municipality,NC061,,Richtersveld,R 307201 - R 614400,Male,125
municipality,NC061,,Richtersveld,R 38401 - R 76800,Female,426
municipality,NC061,,Richtersveld,R 38401 - R 76800,Male,710
municipality,NC061,,Richtersveld,R 4801 - R 9600,Female,134
municipality,NC061,,Richtersveld,R 4801 - R 9600,Male,238
municipality,NC061,,Richtersveld,R 614401- R 1228800,Female,17
municipality,NC061,,Richtersveld,R 614401- R 1228800,Male,17
municipality,NC061,,Richtersveld,R 76801 - R 153600,Female,420
municipality,NC061,,Richtersveld,R 76801 - R 153600,Male,598
municipality,NC061,,Richtersveld,R 9601 - R 19200,Female,253
municipality,NC061,,Richtersveld,R 9601 - R 19200,Male,511
municipality,NC061,,Richtersveld,R2457601 or more,Female,2
municipality,NC061,,Richtersveld,R2457601 or more,Male,2
municipality,NW373,,Rustenburg,No income,Female,13081
municipality,NW373,,Rustenburg,No income,Male,24982
municipality,NW373,,Rustenburg,R 1 - R 4800,Female,2921
municipality,NW373,,Rustenburg,R 1 - R 4800,Male,3045
municipality,NW373,,Rustenburg,R 1228801 - R 2457600,Female,90
municipality,NW373,,Rustenburg,R 1228801 - R 2457600,Male,520
municipality,NW373,,Rustenburg,R 153601 - R 307200,Female,2871
municipality,NW373,,Rustenburg,R 153601 - R 307200,Male,11710
municipality,NW373,,Rustenburg,R 19201 - R 38400,Female,8872
municipality,NW373,,Rustenburg,R 19201 - R 38400,Male,28669
municipality,NW373,,Rustenburg,R 307201 - R 614400,Female,1240
municipality,NW373,,Rustenburg,R 307201 - R 614400,Male,6790
municipality,NW373,,Rustenburg,R 38401 - R 76800,Female,7783
municipality,NW373,,Rustenburg,R 38401 - R 76800,Male,41881
municipality,NW373,,Rustenburg,R 4801 - R 9600,Female,3958
municipality,NW373,,Rustenburg,R 4801 - R 9600,Male,5025
municipality,NW373,,Rustenburg,R 614401- R 1228800,Female,292
municipality,NW373,,Rustenburg,R 614401- R 1228800,Male,2209
municipality,NW373,,Rustenburg,R 76801 - R 153600,Female,5011
municipality,NW373,,Rustenburg,R 76801 - R 153600,Male,20645
municipality,NW373,,Rustenburg,R 9601 - R 19200,Female,10310
municipality,NW373,,Rustenburg,R 9601 - R 19200,Male,13863
municipality,NW373,,Rustenburg,R2457601 or more,Female,64
municipality,NW373,,Rustenburg,R2457601 or more,Male,326
municipality,NW373,,Rustenburg,Unspecified,Female,4
municipality,NW373,,Rustenburg,Unspecified,Male,3
municipality,EC138,,Sakhisizwe,No income,Female,2451
municipality,EC138,,Sakhisizwe,No income,Male,724
municipality,EC138,,Sakhisizwe,R 1 - R 4800,Female,992
municipality,EC138,,Sakhisizwe,R 1 - R 4800,Male,550
municipality,EC138,,Sakhisizwe,R 1228801 - R 2457600,Female,29
municipality,EC138,,Sakhisizwe,R 1228801 - R 2457600,Male,16
municipality,EC138,,Sakhisizwe,R 153601 - R 307200,Female,569
municipality,EC138,,Sakhisizwe,R 153601 - R 307200,Male,305
municipality,EC138,,Sakhisizwe,R 19201 - R 38400,Female,3570
municipality,EC138,,Sakhisizwe,R 19201 - R 38400,Male,2024
municipality,EC138,,Sakhisizwe,R 307201 - R 614400,Female,271
municipality,EC138,,Sakhisizwe,R 307201 - R 614400,Male,126
municipality,EC138,,Sakhisizwe,R 38401 - R 76800,Female,1405
municipality,EC138,,Sakhisizwe,R 38401 - R 76800,Male,697
municipality,EC138,,Sakhisizwe,R 4801 - R 9600,Female,1940
municipality,EC138,,Sakhisizwe,R 4801 - R 9600,Male,1132
municipality,EC138,,Sakhisizwe,R 614401- R 1228800,Female,70
municipality,EC138,,Sakhisizwe,R 614401- R 1228800,Male,24
municipality,EC138,,Sakhisizwe,R 76801 - R 153600,Female,853
municipality,EC138,,Sakhisizwe,R 76801 - R 153600,Male,480
municipality,EC138,,Sakhisizwe,R 9601 - R 19200,Female,4449
municipality,EC138,,Sakhisizwe,R 9601 - R 19200,Male,2500
municipality,EC138,,Sakhisizwe,R2457601 or more,Female,25
municipality,EC138,,Sakhisizwe,R2457601 or more,Male,10
municipality,WC014,,Saldanha Bay,No income,Female,2993
municipality,WC014,,Saldanha Bay,No income,Male,4246
municipality,WC014,,Saldanha Bay,R 1 - R 4800,Female,409
municipality,WC014,,Saldanha Bay,R 1 - R 4800,Male,749
municipality,WC014,,Saldanha Bay,R 1228801 - R 2457600,Female,98
municipality,WC014,,Saldanha Bay,R 1228801 - R 2457600,Male,109
municipality,WC014,,Saldanha Bay,R 153601 - R 307200,Female,2738
municipality,WC014,,Saldanha Bay,R 153601 - R 307200,Male,3340
municipality,WC014,,Saldanha Bay,R 19201 - R 38400,Female,3464
municipality,WC014,,Saldanha Bay,R 19201 - R 38400,Male,5231
municipality,WC014,,Saldanha Bay,R 307201 - R 614400,Female,1530
municipality,WC014,,Saldanha Bay,R 307201 - R 614400,Male,1768
municipality,WC014,,Saldanha Bay,R 38401 - R 76800,Female,3239
municipality,WC014,,Saldanha Bay,R 38401 - R 76800,Male,4921
municipality,WC014,,Saldanha Bay,R 4801 - R 9600,Female,678
municipality,WC014,,Saldanha Bay,R 4801 - R 9600,Male,1193
municipality,WC014,,Saldanha Bay,R 614401- R 1228800,Female,382
municipality,WC014,,Saldanha Bay,R 614401- R 1228800,Male,445
municipality,WC014,,Saldanha Bay,R 76801 - R 153600,Female,3263
municipality,WC014,,Saldanha Bay,R 76801 - R 153600,Male,4446
municipality,WC014,,Saldanha Bay,R 9601 - R 19200,Female,1877
municipality,WC014,,Saldanha Bay,R 9601 - R 19200,Male,3325
municipality,WC014,,Saldanha Bay,R2457601 or more,Female,73
municipality,WC014,,Saldanha Bay,R2457601 or more,Male,80
municipality,WC014,,Saldanha Bay,Unspecified,Male,1
municipality,EC142,,Senqu,No income,Female,1949
municipality,EC142,,Senqu,No income,Male,4267
municipality,EC142,,Senqu,R 1 - R 4800,Female,1585
municipality,EC142,,Senqu,R 1 - R 4800,Male,1165
municipality,EC142,,Senqu,R 1228801 - R 2457600,Female,18
municipality,EC142,,Senqu,R 1228801 - R 2457600,Male,32
municipality,EC142,,Senqu,R 153601 - R 307200,Female,464
municipality,EC142,,Senqu,R 153601 - R 307200,Male,562
municipality,EC142,,Senqu,R 19201 - R 38400,Female,4346
municipality,EC142,,Senqu,R 19201 - R 38400,Male,3709
municipality,EC142,,Senqu,R 307201 - R 614400,Female,93
municipality,EC142,,Senqu,R 307201 - R 614400,Male,293
municipality,EC142,,Senqu,R 38401 - R 76800,Female,1195
municipality,EC142,,Senqu,R 38401 - R 76800,Male,1586
municipality,EC142,,Senqu,R 4801 - R 9600,Female,2753
municipality,EC142,,Senqu,R 4801 - R 9600,Male,1885
municipality,EC142,,Senqu,R 614401- R 1228800,Female,24
municipality,EC142,,Senqu,R 614401- R 1228800,Male,63
municipality,EC142,,Senqu,R 76801 - R 153600,Female,780
municipality,EC142,,Senqu,R 76801 - R 153600,Male,864
municipality,EC142,,Senqu,R 9601 - R 19200,Female,6142
municipality,EC142,,Senqu,R 9601 - R 19200,Male,4605
municipality,EC142,,Senqu,R2457601 or more,Female,15
municipality,EC142,,Senqu,R2457601 or more,Male,25
municipality,EC142,,Senqu,Unspecified,Female,2
municipality,FS191,,Setsoto,No income,Female,4324
municipality,FS191,,Setsoto,No income,Male,1617
municipality,FS191,,Setsoto,R 1 - R 4800,Female,2332
municipality,FS191,,Setsoto,R 1 - R 4800,Male,1419
municipality,FS191,,Setsoto,R 1228801 - R 2457600,Female,51
municipality,FS191,,Setsoto,R 1228801 - R 2457600,Male,11
municipality,FS191,,Setsoto,R 153601 - R 307200,Female,1430
municipality,FS191,,Setsoto,R 153601 - R 307200,Male,391
municipality,FS191,,Setsoto,R 19201 - R 38400,Female,7450
municipality,FS191,,Setsoto,R 19201 - R 38400,Male,3432
municipality,FS191,,Setsoto,R 307201 - R 614400,Female,580
municipality,FS191,,Setsoto,R 307201 - R 614400,Male,94
municipality,FS191,,Setsoto,R 38401 - R 76800,Female,3278
municipality,FS191,,Setsoto,R 38401 - R 76800,Male,1276
municipality,FS191,,Setsoto,R 4801 - R 9600,Female,3812
municipality,FS191,,Setsoto,R 4801 - R 9600,Male,2303
municipality,FS191,,Setsoto,R 614401- R 1228800,Female,106
municipality,FS191,,Setsoto,R 614401- R 1228800,Male,19
municipality,FS191,,Setsoto,R 76801 - R 153600,Female,1936
municipality,FS191,,Setsoto,R 76801 - R 153600,Male,643
municipality,FS191,,Setsoto,R 9601 - R 19200,Female,8385
municipality,FS191,,Setsoto,R 9601 - R 19200,Male,4477
municipality,FS191,,Setsoto,R2457601 or more,Female,44
municipality,FS191,,Setsoto,R2457601 or more,Male,8
municipality,NC078,,Siyancuma,No income,Female,872
municipality,NC078,,Siyancuma,No income,Male,1343
municipality,NC078,,Siyancuma,R 1 - R 4800,Female,147
municipality,NC078,,Siyancuma,R 1 - R 4800,Male,296
municipality,NC078,,Siyancuma,R 1228801 - R 2457600,Female,18
municipality,NC078,,Siyancuma,R 1228801 - R 2457600,Male,21
municipality,NC078,,Siyancuma,R 153601 - R 307200,Female,393
municipality,NC078,,Siyancuma,R 153601 - R 307200,Male,522
municipality,NC078,,Siyancuma,R 19201 - R 38400,Female,1491
municipality,NC078,,Siyancuma,R 19201 - R 38400,Male,2319
municipality,NC078,,Siyancuma,R 307201 - R 614400,Female,234
municipality,NC078,,Siyancuma,R 307201 - R 614400,Male,270
municipality,NC078,,Siyancuma,R 38401 - R 76800,Female,937
municipality,NC078,,Siyancuma,R 38401 - R 76800,Male,1458
municipality,NC078,,Siyancuma,R 4801 - R 9600,Female,277
municipality,NC078,,Siyancuma,R 4801 - R 9600,Male,536
municipality,NC078,,Siyancuma,R 614401- R 1228800,Female,64
municipality,NC078,,Siyancuma,R 614401- R 1228800,Male,73
municipality,NC078,,Siyancuma,R 76801 - R 153600,Female,512
municipality,NC078,,Siyancuma,R 76801 - R 153600,Male,740
municipality,NC078,,Siyancuma,R 9601 - R 19200,Female,1268
municipality,NC078,,Siyancuma,R 9601 - R 19200,Male,2069
municipality,NC078,,Siyancuma,R2457601 or more,Female,19
municipality,NC078,,Siyancuma,R2457601 or more,Male,21
municipality,NC077,,Siyathemba,No income,Female,129
municipality,NC077,,Siyathemba,No income,Male,334
municipality,NC077,,Siyathemba,R 1 - R 4800,Female,96
municipality,NC077,,Siyathemba,R 1 - R 4800,Male,74
municipality,NC077,,Siyathemba,R 1228801 - R 2457600,Female,3
municipality,NC077,,Siyathemba,R 1228801 - R 2457600,Male,9
municipality,NC077,,Siyathemba,R 153601 - R 307200,Female,70
municipality,NC077,,Siyathemba,R 153601 - R 307200,Male,258
municipality,NC077,,Siyathemba,R 19201 - R 38400,Female,543
municipality,NC077,,Siyathemba,R 19201 - R 38400,Male,976
municipality,NC077,,Siyathemba,R 307201 - R 614400,Female,16
municipality,NC077,,Siyathemba,R 307201 - R 614400,Male,150
municipality,NC077,,Siyathemba,R 38401 - R 76800,Female,366
municipality,NC077,,Siyathemba,R 38401 - R 76800,Male,596
municipality,NC077,,Siyathemba,R 4801 - R 9600,Female,152
municipality,NC077,,Siyathemba,R 4801 - R 9600,Male,143
municipality,NC077,,Siyathemba,R 614401- R 1228800,Female,2
municipality,NC077,,Siyathemba,R 614401- R 1228800,Male,25
municipality,NC077,,Siyathemba,R 76801 - R 153600,Female,179
municipality,NC077,,Siyathemba,R 76801 - R 153600,Male,339
municipality,NC077,,Siyathemba,R 9601 - R 19200,Female,563
municipality,NC077,,Siyathemba,R 9601 - R 19200,Male,836
municipality,NC077,,Siyathemba,R2457601 or more,Male,13
municipality,NC091,,Sol Plaatjie,No income,Female,7366
municipality,NC091,,Sol Plaatjie,No income,Male,2503
municipality,NC091,,Sol Plaatjie,R 1 - R 4800,Female,2075
municipality,NC091,,Sol Plaatjie,R 1 - R 4800,Male,1107
municipality,NC091,,Sol Plaatjie,R 1228801 - R 2457600,Female,271
municipality,NC091,,Sol Plaatjie,R 1228801 - R 2457600,Male,69
municipality,NC091,,Sol Plaatjie,R 153601 - R 307200,Female,5887
municipality,NC091,,Sol Plaatjie,R 153601 - R 307200,Male,1821
municipality,NC091,,Sol Plaatjie,R 19201 - R 38400,Female,11690
municipality,NC091,,Sol Plaatjie,R 19201 - R 38400,Male,5177
municipality,NC091,,Sol Plaatjie,R 307201 - R 614400,Female,3558
municipality,NC091,,Sol Plaatjie,R 307201 - R 614400,Male,783
municipality,NC091,,Sol Plaatjie,R 38401 - R 76800,Female,9262
municipality,NC091,,Sol Plaatjie,R 38401 - R 76800,Male,3726
municipality,NC091,,Sol Plaatjie,R 4801 - R 9600,Female,3337
municipality,NC091,,Sol Plaatjie,R 4801 - R 9600,Male,1764
municipality,NC091,,Sol Plaatjie,R 614401- R 1228800,Female,1095
municipality,NC091,,Sol Plaatjie,R 614401- R 1228800,Male,165
municipality,NC091,,Sol Plaatjie,R 76801 - R 153600,Female,7425
municipality,NC091,,Sol Plaatjie,R 76801 - R 153600,Male,2779
municipality,NC091,,Sol Plaatjie,R 9601 - R 19200,Female,10022
municipality,NC091,,Sol Plaatjie,R 9601 - R 19200,Male,5469
municipality,NC091,,Sol Plaatjie,R2457601 or more,Female,228
municipality,NC091,,Sol Plaatjie,R2457601 or more,Male,63
municipality,NC091,,Sol Plaatjie,Unspecified,Male,2
country,ZA,,South Africa,No income,Female,1490848
country,ZA,,South Africa,No income,Male,2326601
country,ZA,,South Africa,R 1 - R 4800,Female,294659
country,ZA,,South Africa,R 1 - R 4800,Male,675308
country,ZA,,South Africa,R 1228801 - R 2457600,Female,64948
country,ZA,,South Africa,R 1228801 - R 2457600,Male,81448
country,ZA,,South Africa,R 153601 - R 307200,Female,733886
country,ZA,,South Africa,R 153601 - R 307200,Male,1070418
country,ZA,,South Africa,R 19201 - R 38400,Female,1636622
country,ZA,,South Africa,R 19201 - R 38400,Male,2855250
country,ZA,,South Africa,R 307201 - R 614400,Female,539061
country,ZA,,South Africa,R 307201 - R 614400,Male,697264
country,ZA,,South Africa,R 38401 - R 76800,Female,1288055
country,ZA,,South Africa,R 38401 - R 76800,Male,1960735
country,ZA,,South Africa,R 4801 - R 9600,Female,474235
country,ZA,,South Africa,R 4801 - R 9600,Male,1106371
country,ZA,,South Africa,R 614401- R 1228800,Female,225707
country,ZA,,South Africa,R 614401- R 1228800,Male,272519
country,ZA,,South Africa,R 76801 - R 153600,Female,898975
country,ZA,,South Africa,R 76801 - R 153600,Male,1380988
country,ZA,,South Africa,R 9601 - R 19200,Female,1200409
country,ZA,,South Africa,R 9601 - R 19200,Male,2579113
country,ZA,,South Africa,R2457601 or more,Female,36605
country,ZA,,South Africa,R2457601 or more,Male,47537
country,ZA,,South Africa,Unspecified,Female,132
country,ZA,,South Africa,Unspecified,Male,575
municipality,WC024,,Stellenbosch,No income,Female,3765
municipality,WC024,,Stellenbosch,No income,Male,5675
municipality,WC024,,Stellenbosch,R 1 - R 4800,Female,469
municipality,WC024,,Stellenbosch,R 1 - R 4800,Male,470
municipality,WC024,,Stellenbosch,R 1228801 - R 2457600,Female,61
municipality,WC024,,Stellenbosch,R 1228801 - R 2457600,Male,372
municipality,WC024,,Stellenbosch,R 153601 - R 307200,Female,1079
municipality,WC024,,Stellenbosch,R 153601 - R 307200,Male,2666
municipality,WC024,,Stellenbosch,R 19201 - R 38400,Female,2623
municipality,WC024,,Stellenbosch,R 19201 - R 38400,Male,4760
municipality,WC024,,Stellenbosch,R 307201 - R 614400,Female,541
municipality,WC024,,Stellenbosch,R 307201 - R 614400,Male,2377
municipality,WC024,,Stellenbosch,R 38401 - R 76800,Female,2353
municipality,WC024,,Stellenbosch,R 38401 - R 76800,Male,4595
municipality,WC024,,Stellenbosch,R 4801 - R 9600,Female,644
municipality,WC024,,Stellenbosch,R 4801 - R 9600,Male,914
municipality,WC024,,Stellenbosch,R 614401- R 1228800,Female,202
municipality,WC024,,Stellenbosch,R 614401- R 1228800,Male,1243
municipality,WC024,,Stellenbosch,R 76801 - R 153600,Female,1721
municipality,WC024,,Stellenbosch,R 76801 - R 153600,Male,3392
municipality,WC024,,Stellenbosch,R 9601 - R 19200,Female,2037
municipality,WC024,,Stellenbosch,R 9601 - R 19200,Male,2577
municipality,WC024,,Stellenbosch,R2457601 or more,Female,53
municipality,WC024,,Stellenbosch,R2457601 or more,Male,255
municipality,WC024,,Stellenbosch,Unspecified,Female,2
municipality,MP313,,Steve Tshwete,No income,Female,9070
municipality,MP313,,Steve Tshwete,No income,Male,3145
municipality,MP313,,Steve Tshwete,R 1 - R 4800,Female,1815
municipality,MP313,,Steve Tshwete,R 1 - R 4800,Male,902
municipality,MP313,,Steve Tshwete,R 1228801 - R 2457600,Female,348
municipality,MP313,,Steve Tshwete,R 1228801 - R 2457600,Male,55
municipality,MP313,,Steve Tshwete,R 153601 - R 307200,Female,7611
municipality,MP313,,Steve Tshwete,R 153601 - R 307200,Male,1502
municipality,MP313,,Steve Tshwete,R 19201 - R 38400,Female,11278
municipality,MP313,,Steve Tshwete,R 19201 - R 38400,Male,3587
municipality,MP313,,Steve Tshwete,R 307201 - R 614400,Female,4650
municipality,MP313,,Steve Tshwete,R 307201 - R 614400,Male,670
municipality,MP313,,Steve Tshwete,R 38401 - R 76800,Female,11907
municipality,MP313,,Steve Tshwete,R 38401 - R 76800,Male,2783
municipality,MP313,,Steve Tshwete,R 4801 - R 9600,Female,2891
municipality,MP313,,Steve Tshwete,R 4801 - R 9600,Male,1351
municipality,MP313,,Steve Tshwete,R 614401- R 1228800,Female,1493
municipality,MP313,,Steve Tshwete,R 614401- R 1228800,Male,151
municipality,MP313,,Steve Tshwete,R 76801 - R 153600,Female,9770
municipality,MP313,,Steve Tshwete,R 76801 - R 153600,Male,2235
municipality,MP313,,Steve Tshwete,R 9601 - R 19200,Female,7883
municipality,MP313,,Steve Tshwete,R 9601 - R 19200,Male,3605
municipality,MP313,,Steve Tshwete,R2457601 or more,Female,256
municipality,MP313,,Steve Tshwete,R2457601 or more,Male,38
municipality,MP313,,Steve Tshwete,Unspecified,Female,1
municipality,MP313,,Steve Tshwete,Unspecified,Male,1
municipality,EC106,,Sundays River Valley,No income,Female,1187
municipality,EC106,,Sundays River Valley,No income,Male,1769
municipality,EC106,,Sundays River Valley,R 1 - R 4800,Female,247
municipality,EC106,,Sundays River Valley,R 1 - R 4800,Male,558
municipality,EC106,,Sundays River Valley,R 1228801 - R 2457600,Female,14
municipality,EC106,,Sundays River Valley,R 1228801 - R 2457600,Male,16
municipality,EC106,,Sundays River Valley,R 153601 - R 307200,Female,330
municipality,EC106,,Sundays River Valley,R 153601 - R 307200,Male,437
municipality,EC106,,Sundays River Valley,R 19201 - R 38400,Female,2680
municipality,EC106,,Sundays River Valley,R 19201 - R 38400,Male,3990
municipality,EC106,,Sundays River Valley,R 307201 - R 614400,Female,195
municipality,EC106,,Sundays River Valley,R 307201 - R 614400,Male,242
municipality,EC106,,Sundays River Valley,R 38401 - R 76800,Female,1634
municipality,EC106,,Sundays River Valley,R 38401 - R 76800,Male,2294
municipality,EC106,,Sundays River Valley,R 4801 - R 9600,Female,537
municipality,EC106,,Sundays River Valley,R 4801 - R 9600,Male,989
municipality,EC106,,Sundays River Valley,R 614401- R 1228800,Female,42
municipality,EC106,,Sundays River Valley,R 614401- R 1228800,Male,47
municipality,EC106,,Sundays River Valley,R 76801 - R 153600,Female,564
municipality,EC106,,Sundays River Valley,R 76801 - R 153600,Male,811
municipality,EC106,,Sundays River Valley,R 9601 - R 19200,Female,2304
municipality,EC106,,Sundays River Valley,R 9601 - R 19200,Male,3791
municipality,EC106,,Sundays River Valley,R2457601 or more,Female,29
municipality,EC106,,Sundays River Valley,R2457601 or more,Male,39
municipality,WC015,,Swartland,No income,Female,994
municipality,WC015,,Swartland,No income,Male,2185
municipality,WC015,,Swartland,R 1 - R 4800,Female,263
municipality,WC015,,Swartland,R 1 - R 4800,Male,250
municipality,WC015,,Swartland,R 1228801 - R 2457600,Female,18
municipality,WC015,,Swartland,R 1228801 - R 2457600,Male,98
municipality,WC015,,Swartland,R 153601 - R 307200,Female,570
municipality,WC015,,Swartland,R 153601 - R 307200,Male,2295
municipality,WC015,,Swartland,R 19201 - R 38400,Female,1875
municipality,WC015,,Swartland,R 19201 - R 38400,Male,4600
municipality,WC015,,Swartland,R 307201 - R 614400,Female,180
municipality,WC015,,Swartland,R 307201 - R 614400,Male,1459
municipality,WC015,,Swartland,R 38401 - R 76800,Female,1705
municipality,WC015,,Swartland,R 38401 - R 76800,Male,4343
municipality,WC015,,Swartland,R 4801 - R 9600,Female,349
municipality,WC015,,Swartland,R 4801 - R 9600,Male,422
municipality,WC015,,Swartland,R 614401- R 1228800,Female,28
municipality,WC015,,Swartland,R 614401- R 1228800,Male,407
municipality,WC015,,Swartland,R 76801 - R 153600,Female,1051
municipality,WC015,,Swartland,R 76801 - R 153600,Male,2862
municipality,WC015,,Swartland,R 9601 - R 19200,Female,1638
municipality,WC015,,Swartland,R 9601 - R 19200,Male,2418
municipality,WC015,,Swartland,R2457601 or more,Female,9
municipality,WC015,,Swartland,R2457601 or more,Male,57
municipality,WC015,,Swartland,Unspecified,Female,1
municipality,WC034,,Swellendam,No income,Female,828
municipality,WC034,,Swellendam,No income,Male,286
municipality,WC034,,Swellendam,R 1 - R 4800,Female,137
municipality,WC034,,Swellendam,R 1 - R 4800,Male,64
municipality,WC034,,Swellendam,R 1228801 - R 2457600,Female,32
municipality,WC034,,Swellendam,R 1228801 - R 2457600,Male,1
municipality,WC034,,Swellendam,R 153601 - R 307200,Female,847
municipality,WC034,,Swellendam,R 153601 - R 307200,Male,159
municipality,WC034,,Swellendam,R 19201 - R 38400,Female,2604
municipality,WC034,,Swellendam,R 19201 - R 38400,Male,710
municipality,WC034,,Swellendam,R 307201 - R 614400,Female,444
municipality,WC034,,Swellendam,R 307201 - R 614400,Male,44
municipality,WC034,,Swellendam,R 38401 - R 76800,Female,2103
municipality,WC034,,Swellendam,R 38401 - R 76800,Male,655
municipality,WC034,,Swellendam,R 4801 - R 9600,Female,316
municipality,WC034,,Swellendam,R 4801 - R 9600,Male,127
municipality,WC034,,Swellendam,R 614401- R 1228800,Female,94
municipality,WC034,,Swellendam,R 614401- R 1228800,Male,9
municipality,WC034,,Swellendam,R 76801 - R 153600,Female,1384
municipality,WC034,,Swellendam,R 76801 - R 153600,Male,394
municipality,WC034,,Swellendam,R 9601 - R 19200,Female,1471
municipality,WC034,,Swellendam,R 9601 - R 19200,Male,561
municipality,WC034,,Swellendam,R2457601 or more,Female,33
municipality,WC034,,Swellendam,R2457601 or more,Male,7
municipality,WC034,,Swellendam,Unspecified,Female,1
municipality,WC034,,Swellendam,Unspecified,Male,1
municipality,MP321,,Thaba Chweu,No income,Female,2813
