id,geo_level,geo_code,parent_level,parent_code,version,name,long_name,square_kms
714,level2,NG_2_019012,level1,NG_1_019,2009,Kajuru,Kajuru,
715,level2,NG_2_008015,level1,NG_1_008,2009,Kala/Balge,Kala/Balge,
716,level2,NG_2_022012,level1,NG_1_022,2009,Kalgo,Kalgo,
717,level2,NG_2_016007,level1,NG_1_016,2009,Kaltungo,Kaltungo,
718,level2,NG_2_032007,level1,NG_1_032,2009,Kanam,Kanam,
719,level2,NG_2_021019,level1,NG_1_021,2009,Kankara,Kankara,
720,level2,NG_2_032008,level1,NG_1_032,2009,Kanke,Kanke,
721,level2,NG_2_021020,level1,NG_1_021,2009,Kankia,Kankia,
722,level2,NG_2_020021,level1,NG_1_020,2009,Kano Municipal,Kano Municipal,
723,level2,NG_2_036010,level1,NG_1_036,2009,Karasuwa,Karasuwa,
724,level2,NG_2_020022,level1,NG_1_020,2009,Karaye,Karaye,
725,level2,NG_2_035008,level1,NG_1_035,2009,Karim-Lamido,Karim-Lamido,
726,level2,NG_2_026004,level1,NG_1_026,2009,Karu,Karu,
727,level2,NG_2_005012,level1,NG_1_005,2009,Katagum,Katagum,
728,level2,NG_2_027010,level1,NG_1_027,2009,Katcha,Katcha,
729,level2,NG_2_021021,level1,NG_1_021,2009,Katsina,Katsina,
730,level2,NG_2_007009,level1,NG_1_007,2009,Katsina-Ala,Katsina-Ala,
731,level2,NG_2_018016,level1,NG_1_018,2009,Kaugama,Kaugama,
732,level2,NG_2_019013,level1,NG_1_019,2009,Kaura,Kaura,
733,level2,NG_2_037008,level1,NG_1_037,2009,Kaura Namoda,Kaura Namoda,
734,level2,NG_2_019014,level1,NG_1_019,2009,Kauru,Kauru,
735,level2,NG_2_018017,level1,NG_1_018,2009,Kazaure,Kazaure,
736,level2,NG_2_026005,level1,NG_1_026,2009,Keana,Keana,
737,level2,NG_2_034010,level1,NG_1_034,2009,Kebbe,Kebbe,
738,level2,NG_2_026006,level1,NG_1_026,2009,Keffi,Keffi,
739,level2,NG_2_033014,level1,NG_1_033,2009,Khana,Khana,
740,level2,NG_2_020023,level1,NG_1_020,2009,Kibiya,Kibiya,
741,level2,NG_2_005013,level1,NG_1_005,2009,Kirfi,Kirfi,
742,level2,NG_2_018018,level1,NG_1_018,2009,Kiri Kasamma,Kiri Kasamma,
743,level2,NG_2_020024,level1,NG_1_020,2009,Kiru,Kiru,
744,level2,NG_2_018019,level1,NG_1_018,2009,Kiyawa,Kiyawa,
745,level2,NG_2_023011,level1,NG_1_023,2009,Kogi,Kogi,
746,level2,NG_2_022013,level1,NG_1_022,2009,Koko/Besse,Koko/Besse,
747,level2,NG_2_026007,level1,NG_1_026,2009,Kokona,Kokona,
748,level2,NG_2_006003,level1,NG_1_006,2009,Kolokuma/Opokuma,Kolokuma/Opokuma,
749,level2,NG_2_008016,level1,NG_1_008,2009,Konduga,Konduga,
750,level2,NG_2_007010,level1,NG_1_007,2009,Konshisha,Konshisha,
751,level2,NG_2_027011,level1,NG_1_027,2009,Kontagora,Kontagora,
752,level2,NG_2_025013,level1,NG_1_025,2009,Kosofe,Kosofe,
753,level2,NG_2_019015,level1,NG_1_019,2009,Kubau,Kubau,
754,level2,NG_2_019016,level1,NG_1_019,2009,Kudan,Kudan,
755,level2,NG_2_015005,level1,NG_1_015,2009,Kuje,Kuje,
756,level2,NG_2_008017,level1,NG_1_008,2009,Kukawa,Kukawa,
757,level2,NG_2_020025,level1,NG_1_020,2009,Kumbotso,Kumbotso,
758,level2,NG_2_020026,level1,NG_1_020,2009,Kunchi,Kunchi,
759,level2,NG_2_020027,level1,NG_1_020,2009,Kura,Kura,
760,level2,NG_2_021022,level1,NG_1_021,2009,Kurfi,Kurfi,
761,level2,NG_2_035009,level1,NG_1_035,2009,Kurmi,Kurmi,
762,level2,NG_2_021023,level1,NG_1_021,2009,Kusada,Kusada,
763,level2,NG_2_015006,level1,NG_1_015,2009,Kwali,Kwali,
764,level2,NG_2_016008,level1,NG_1_016,2009,Kwami,Kwami,
765,level2,NG_2_007011,level1,NG_1_007,2009,Kwande,Kwande,
766,level2,NG_2_034011,level1,NG_1_034,2009,Kware,Kware,
767,level2,NG_2_008018,level1,NG_1_008,2009,Kwaya Kusar,Kwaya Kusar,
768,level2,NG_2_026008,level1,NG_1_026,2009,Lafia,Lafia,
769,level2,NG_2_031020,level1,NG_1_031,2009,Lagelu,Lagelu,
770,level2,NG_2_025014,level1,NG_1_025,2009,Lagos Island,Lagos Island,
771,level2,NG_2_025015,level1,NG_1_025,2009,Lagos Mainland,Lagos Mainland,
772,level2,NG_2_002009,level1,NG_1_002,2009,Lamurde,Lamurde,
773,level2,NG_2_032009,level1,NG_1_032,2009,Langtang North,Langtang North,
774,level2,NG_2_032010,level1,NG_1_032,2009,Langtang South,Langtang South,
775,level2,NG_2_027012,level1,NG_1_027,2009,Lapai,Lapai,
776,level2,NG_2_035010,level1,NG_1_035,2009,Lau,Lau,
777,level2,NG_2_027013,level1,NG_1_027,2009,Lavun,Lavun,
778,level2,NG_2_019017,level1,NG_1_019,2009,Lere,Lere,
779,level2,NG_2_007012,level1,NG_1_007,2009,Logo,Logo,
780,level2,NG_2_023012,level1,NG_1_023,2009,Lokoja,Lokoja,
781,level2,NG_2_036011,level1,NG_1_036,2009,Machina,Machina,
782,level2,NG_2_002010,level1,NG_1_002,2009,Madagali,Madagali,
783,level2,NG_2_020028,level1,NG_1_020,2009,Madobi,Madobi,
784,level2,NG_2_008019,level1,NG_1_008,2009,Mafa,Mafa,
785,level2,NG_2_027014,level1,NG_1_027,2009,Magama,Magama,
786,level2,NG_2_008020,level1,NG_1_008,2009,Magumeri,Magumeri,
787,level2,NG_2_021024,level1,NG_1_021,2009,'Mai''adua','Mai''adua',
788,level2,NG_2_008021,level1,NG_1_008,2009,Maiduguri,Maiduguri,
789,level2,NG_2_018020,level1,NG_1_018,2009,Maigatari,Maigatari,
790,level2,NG_2_002011,level1,NG_1_002,2009,Maiha,Maiha,
791,level2,NG_2_022014,level1,NG_1_022,2009,Maiyama,Maiyama,
792,level2,NG_2_020029,level1,NG_1_020,2009,Makoda,Makoda,
793,level2,NG_2_007013,level1,NG_1_007,2009,Makurdi,Makurdi,
794,level2,NG_2_018021,level1,NG_1_018,2009,Malam Madori,Malam Madori,
795,level2,NG_2_021025,level1,NG_1_021,2009,Malumfashi,Malumfashi,
796,level2,NG_2_032011,level1,NG_1_032,2009,Mangu,Mangu,
797,level2,NG_2_021026,level1,NG_1_021,2009,Mani,Mani,
798,level2,NG_2_037009,level1,NG_1_037,2009,Maradun,Maradun,
799,level2,NG_2_027015,level1,NG_1_027,2009,Mariga,Mariga,
800,level2,NG_2_019018,level1,NG_1_019,2009,Markafi,Markafi,
801,level2,NG_2_008022,level1,NG_1_008,2009,Marte,Marte,
802,level2,NG_2_037010,level1,NG_1_037,2009,Maru,Maru,
803,level2,NG_2_027016,level1,NG_1_027,2009,Mashegu,Mashegu,
804,level2,NG_2_021027,level1,NG_1_021,2009,Mashi,Mashi,
805,level2,NG_2_021028,level1,NG_1_021,2009,Matazu,Matazu,
806,level2,NG_2_002012,level1,NG_1_002,2009,Mayo-Belwa,Mayo-Belwa,
807,level2,NG_2_017011,level1,NG_1_017,2009,Mbaitoli,Mbaitoli,
808,level2,NG_2_003017,level1,NG_1_003,2009,Mbo,Mbo,
809,level2,NG_2_002013,level1,NG_1_002,2009,Michika,Michika,
810,level2,NG_2_018022,level1,NG_1_018,2009,Miga,Miga,
811,level2,NG_2_032012,level1,NG_1_032,2009,Mikang,Mikang,
812,level2,NG_2_020030,level1,NG_1_020,2009,Minjibir,Minjibir,
813,level2,NG_2_005014,level1,NG_1_005,2009,Misau,Misau,
814,level2,NG_2_003018,level1,NG_1_003,2009,Mkpat Enin,Mkpat Enin,
815,level2,NG_2_013015,level1,NG_1_013,2009,Moba,Moba,
816,level2,NG_2_008023,level1,NG_1_008,2009,Mobbar,Mobbar,
817,level2,NG_2_027017,level1,NG_1_027,2009,Mokwa,Mokwa,
818,level2,NG_2_008024,level1,NG_1_008,2009,Monguno,Monguno,
819,level2,NG_2_023013,level1,NG_1_023,2009,Mopa-Muro,Mopa-Muro,
820,level2,NG_2_024012,level1,NG_1_024,2009,Moro,Moro,
821,level2,NG_2_002014,level1,NG_1_002,2009,Mubi North,Mubi North,
822,level2,NG_2_002015,level1,NG_1_002,2009,Mubi South,Mubi South,
823,level2,NG_2_021029,level1,NG_1_021,2009,Musawa,Musawa,
824,level2,NG_2_025016,level1,NG_1_025,2009,Mushin,Mushin,
825,level2,NG_2_027018,level1,NG_1_027,2009,Muya,Muya,
826,level2,NG_2_016009,level1,NG_1_016,2009,Nafada,Nafada,
827,level2,NG_2_036012,level1,NG_1_036,2009,Nangere,Nangere,
828,level2,NG_2_020031,level1,NG_1_020,2009,Nasarawa,Nasarawa,
829,level2,NG_2_026009,level1,NG_1_026,2009,Nasarawa,Nasarawa,
830,level2,NG_2_026010,level1,NG_1_026,2009,Nasarawa-Eggon,Nasarawa-Eggon,
831,level2,NG_2_010011,level1,NG_1_010,2009,Ndokwa East,Ndokwa East,
832,level2,NG_2_010012,level1,NG_1_010,2009,Ndokwa West,Ndokwa West,
833,level2,NG_2_006004,level1,NG_1_006,2009,Nembe,Nembe,
834,level2,NG_2_008025,level1,NG_1_008,2009,Ngala,Ngala,
835,level2,NG_2_008026,level1,NG_1_008,2009,Nganzai,Nganzai,
836,level2,NG_2_022015,level1,NG_1_022,2009,Ngaski,Ngaski,
837,level2,NG_2_017012,level1,NG_1_017,2009,Ngor-Okpala,Ngor-Okpala,
838,level2,NG_2_036013,level1,NG_1_036,2009,Nguru,Nguru,
839,level2,NG_2_005015,level1,NG_1_005,2009,Ningi,Ningi,
840,level2,NG_2_017013,level1,NG_1_017,2009,Njaba,Njaba,
841,level2,NG_2_004013,level1,NG_1_004,2009,Njikoka,Njikoka,
842,level2,NG_2_014011,level1,NG_1_014,2009,Nkanu East,Nkanu East,
843,level2,NG_2_014012,level1,NG_1_014,2009,Nkanu West,Nkanu West,
844,level2,NG_2_017014,level1,NG_1_017,2009,Nkwerre,Nkwerre,
845,level2,NG_2_004014,level1,NG_1_004,2009,Nnewi North,Nnewi North,
846,level2,NG_2_004015,level1,NG_1_004,2009,Nnewi South,Nnewi South,
847,level2,NG_2_003019,level1,NG_1_003,2009,Nsit Atai,Nsit Atai,
848,level2,NG_2_003020,level1,NG_1_003,2009,Nsit Ibom,Nsit Ibom,
849,level2,NG_2_003021,level1,NG_1_003,2009,Nsit Ubium,Nsit Ubium,
850,level2,NG_2_014013,level1,NG_1_014,2009,Nsukka,Nsukka,
851,level2,NG_2_002016,level1,NG_1_002,2009,Numan,Numan,
852,level2,NG_2_017015,level1,NG_1_017,2009,Nwangele,Nwangele,
853,level2,NG_2_028015,level1,NG_1_028,2009,Obafemi-Owode,Obafemi-Owode,
854,level2,NG_2_009013,level1,NG_1_009,2009,Obanliku,Obanliku,
855,level2,NG_2_007014,level1,NG_1_007,2009,Obi,Obi,
856,level2,NG_2_026011,level1,NG_1_026,2009,Obi,Obi,
857,level2,NG_2_001009,level1,NG_1_001,2009,Obi Ngwa,Obi Ngwa,
858,level2,NG_2_033015,level1,NG_1_033,2009,Obia/Akpor,Obia/Akpor,
859,level2,NG_2_030024,level1,NG_1_030,2009,Obokun,Obokun,
860,level2,NG_2_003022,level1,NG_1_003,2009,Obot Akara,Obot Akara,
861,level2,NG_2_017016,level1,NG_1_017,2009,Obowo,Obowo,
862,level2,NG_2_009014,level1,NG_1_009,2009,Obubra,Obubra,
863,level2,NG_2_009015,level1,NG_1_009,2009,Obudu,Obudu,
864,level2,NG_2_028016,level1,NG_1_028,2009,Odeda,Odeda,
865,level2,NG_2_029013,level1,NG_1_029,2009,Odigbo,Odigbo,
866,level2,NG_2_030025,level1,NG_1_030,2009,Odo-Otin,Odo-Otin,
867,level2,NG_2_028017,level1,NG_1_028,2009,Odogbolu,Odogbolu,
868,level2,NG_2_009016,level1,NG_1_009,2009,Odukpani,Odukpani,
869,level2,NG_2_024013,level1,NG_1_024,2009,Offa,Offa,
870,level2,NG_2_023014,level1,NG_1_023,2009,Ofu,Ofu,
871,level2,NG_2_033016,level1,NG_1_033,2009,Ogba/Egbema/Ndoni,Ogba/Egbema/Ndoni,
872,level2,NG_2_007015,level1,NG_1_007,2009,Ogbadibo,Ogbadibo,
873,level2,NG_2_004016,level1,NG_1_004,2009,Ogbaru,Ogbaru,
874,level2,NG_2_006005,level1,NG_1_006,2009,Ogbia,Ogbia,
875,level2,NG_2_031021,level1,NG_1_031,2009,Ogbomosho North,Ogbomosho North,
876,level2,NG_2_031022,level1,NG_1_031,2009,Ogbomosho South,Ogbomosho South,
877,level2,NG_2_031023,level1,NG_1_031,2009,Ogo Oluwa,Ogo Oluwa,
